mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
395,北ヶ森,summit-candidate:dedadc05e5f6d5d5,yamap_2025-03-23_11_12.gpx,北ヶ森・高土の峰,1008.4066666666666,1010,1.59,0.7875,1,1,0.477,true,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=北ヶ森(#395); candidate=summit-candidate:dedadc05e5f6d5d5; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
396,高土の峰,summit-candidate:dedadc05e5f6d5d5,yamap_2025-03-23_11_12.gpx,北ヶ森・高土の峰,1008.4066666666666,794,214.41,0.455,1,2,0.016,false,true,low,high,high,resolve_conflict,boundary_tolerated_mismatch,砥部町,,,"久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=高土の峰(#396); candidate=summit-candidate:dedadc05e5f6d5d5; ref_score=0.455; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch,top_candidate_for_multiple_mountains"
397,竜王山,summit-candidate:5f3f2f47d84464c4,yamap_2025-03-30_09_12.gpx,一ヶ森,605.2468947172716,460,145.25,0.6345,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,西予市,,西予市,"西予市, 愛媛県, 797-1505, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=竜王山(#397); candidate=summit-candidate:5f3f2f47d84464c4; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
398,岳山,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,606,33.56,0.6855,1,4,0.051,false,false,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=岳山(#398); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.6855; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
399,一ヶ森,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,597,24.56,0.7365,1,1,0.102,true,true,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=一ヶ森(#399); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
400,愛の森,summit-candidate:62d2811f5d1a9f29,yamap_2025-03-30_07_01.gpx,竜王山,459.07666666666665,466,6.92,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,大洲市,,大洲市,"肱川町予子林, 大洲市, 愛媛県, 797-1505, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=愛の森(#400); candidate=summit-candidate:62d2811f5d1a9f29; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
401,京の森,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,545,27.44,0.7365,1,2,0.102,false,true,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=京の森(#401); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
402,大迫山,summit-candidate:13aa9354da4eb6d6,yamap_2025-03-30_12_56.gpx,京の森・大迫山,572.4394591518229,559,13.44,0.7365,1,3,0.102,false,true,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"大洲市, 喜多郡, 愛媛県, 795-0307, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大迫山(#402); candidate=summit-candidate:13aa9354da4eb6d6; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
403,船山,summit-candidate:2a670286f545beb2,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,910.6433333333334,910,0.64,0.49,1,4,0.051,false,false,low,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"久万高原町, 上浮穴郡, 愛媛県, 791-1212, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=船山(#403); candidate=summit-candidate:2a670286f545beb2; ref_score=0.49; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
404,コクゾ峰,summit-candidate:94e39d837730a5c7,yamap_2025-04-04_06_19.gpx,コクゾ峰,822.6366666666667,824,1.36,0.7875,1,1,0.477,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,砥部町,,砥部町,"砥部町, 伊予郡, 愛媛県, 791-2205, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=コクゾ峰(#404); candidate=summit-candidate:94e39d837730a5c7; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
405,加塚山,summit-candidate:cdd4a9ba931c816e,yamap_2025-04-06_08_48.gpx,加塚山,1069.8255484698216,1065,4.83,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=加塚山(#405); candidate=summit-candidate:cdd4a9ba931c816e; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
406,新谷神南山,summit-candidate:6342f0069cd164e8,yamap_2025-04-09_06_48.gpx,新谷神南山・五十崎神南山,649.24,654,4.76,0.7875,1,1,0.2975,true,true,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"新谷町, 大洲市, 愛媛県, 795-0073, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=新谷神南山(#406); candidate=summit-candidate:6342f0069cd164e8; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
407,五十崎神南山,summit-candidate:6342f0069cd164e8,yamap_2025-04-09_06_48.gpx,新谷神南山・五十崎神南山,649.24,710,60.76,0.6345,1,2,0.0265,false,true,medium,high,high,resolve_conflict,exact_municipality_match,大洲市,,大洲市,"新谷町, 大洲市, 愛媛県, 795-0073, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=五十崎神南山(#407); candidate=summit-candidate:6342f0069cd164e8; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
408,笠成山,summit-candidate:81081ef1b6e58a79,yamap_2025-04-14_05_56.gpx,笠成山,711,713,2,0.7875,1,1,0.2975,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,砥部町,,砥部町,"中野川, 砥部町, 伊予郡, 愛媛県, 791-2205, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=笠成山(#408); candidate=summit-candidate:81081ef1b6e58a79; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
409,小屋山,summit-candidate:422a9e74717ca96d,yamap_2025-04-19_07_10.gpx,小屋山・丸石山,1341.5,1344,2.5,0.7875,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,西予市,,西予市,"高樽林道, 内子町, 喜多郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=小屋山(#409); candidate=summit-candidate:422a9e74717ca96d; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
410,丸石山,summit-candidate:0cc9c1186612ceaa,yamap_2025-04-19_07_10.gpx,小屋山・丸石山,1297.49,1327,29.51,0.557,1,2,0,false,true,medium,high,high,resolve_conflict,boundary_tolerated_mismatch,久万高原町,,,"西予市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|strong_evidence_with_mismatch,not_mutual_top1,"mountain=丸石山(#410); candidate=summit-candidate:0cc9c1186612ceaa; ref_score=0.557; ref_rank=1; loc_level=boundary_tolerated_mismatch; priority=high; priority_reasons=top_1_but_ambiguous,strong_evidence_with_mismatch"
411,野地峰,summit-candidate:8326f30918c16cbe,yamap_2025-04-27_06_23.gpx,野地峰・黒岩山・大野山,1061.7766666666666,1279,217.22,0.6345,1,1,0.0265,true,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=野地峰(#411); candidate=summit-candidate:8326f30918c16cbe; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
412,黒岩山,summit-candidate:8326f30918c16cbe,yamap_2025-04-27_06_23.gpx,野地峰・黒岩山・大野山,1061.7766666666666,1350,288.22,0.6345,1,2,0.0265,false,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=黒岩山(#412); candidate=summit-candidate:8326f30918c16cbe; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
413,大野山,summit-candidate:8326f30918c16cbe,yamap_2025-04-27_06_23.gpx,野地峰・黒岩山・大野山,1061.7766666666666,1400,338.22,0.6345,1,3,0.0265,false,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大野山(#413); candidate=summit-candidate:8326f30918c16cbe; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
414,水なし山,summit-candidate:403c0894babcf279,yamap_2025-06-21_08_53.gpx,貝渚山・水なし山,1403.506666666667,1406,2.49,0.7875,1,1,0.3485,true,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=水なし山(#414); candidate=summit-candidate:403c0894babcf279; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
415,貝渚山,summit-candidate:403c0894babcf279,yamap_2025-06-21_08_53.gpx,貝渚山・水なし山,1403.506666666667,1422,18.49,0.7365,1,2,0.2465,false,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=貝渚山(#415); candidate=summit-candidate:403c0894babcf279; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
416,谷崎山,summit-candidate:0d157ed871f76807,yamap_2025-07-06_07_10.gpx,谷崎山,1210.7966666666669,1203,7.8,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"藤之石, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=谷崎山(#416); candidate=summit-candidate:0d157ed871f76807; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
417,東黒森,summit-candidate:0d157ed871f76807,yamap_2025-07-06_07_10.gpx,谷崎山,1210.7966666666669,1733,522.2,0.6345,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"藤之石, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=東黒森(#417); candidate=summit-candidate:0d157ed871f76807; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
418,伊吹山,summit-candidate:e79e77da4bfd1f13,yamap_2025-07-06_12_03.gpx,伊吹山,1506.6639933943752,1503,3.66,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,西条市,,西条市,"町道瓶ヶ森線, 西条市, 吾川郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=伊吹山(#418); candidate=summit-candidate:e79e77da4bfd1f13; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
419,小牛城,summit-candidate:ba78489e4d448645,yamap_2025-08-15_10_51.gpx,小牛城,1141.42,1142,0.58,0.7875,1,1,0.153,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,久万高原町,,久万高原町,"四国カルスト公園縦断線, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=小牛城(#419); candidate=summit-candidate:ba78489e4d448645; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
420,正木ノ森,summit-candidate:1c085703f9a891aa,yamap_2025-08-15_12_44.gpx,正木ノ森,1363.1366666666665,1365,1.86,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"林道 小田・池川線, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=正木ノ森(#420); candidate=summit-candidate:1c085703f9a891aa; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
421,五段城,summit-candidate:1c085703f9a891aa,yamap_2025-08-15_12_44.gpx,正木ノ森,1363.1366666666665,1455,91.86,0.6345,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"林道 小田・池川線, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=五段城(#421); candidate=summit-candidate:1c085703f9a891aa; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
422,天狗ノ森,summit-candidate:1c085703f9a891aa,yamap_2025-08-15_12_44.gpx,正木ノ森,1363.1366666666665,1485,121.86,0.6345,1,4,0,false,false,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"林道 小田・池川線, 久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=天狗ノ森(#422); candidate=summit-candidate:1c085703f9a891aa; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
423,鶴ノ子ノ頭,summit-candidate:65906dbbd6e5b747,yamap_2025-09-07_08_00.gpx,鶴ノ子ノ頭・石鎚山,1647.683322091346,1637,10.68,0.7365,1,1,0.2465,true,true,medium,high,high,resolve_conflict,exact_municipality_match,久万高原町,,久万高原町,"久万高原町, 上浮穴郡, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=鶴ノ子ノ頭(#423); candidate=summit-candidate:65906dbbd6e5b747; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
424,千秋寺山,summit-candidate:084fa7c9e55252dc,yamap_2026-03-11_10_35.gpx,野津子山・軽ノ山,165.84333333333333,157,8.84,0.49,1,9,0,false,false,low,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"祝谷六丁目, 祝谷西町, 松山市, 愛媛県, 790-0833, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=千秋寺山(#424); candidate=summit-candidate:084fa7c9e55252dc; ref_score=0.49; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
425,黒川山,summit-candidate:6b97922a3935a9a5,yamap_2025-09-21_08_53.gpx,前社ヶ森・剣山・黒川山,1354.6866666666667,1365,10.31,0.7365,1,1,0.051,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,西条市,,西条市,"西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=黒川山(#425); candidate=summit-candidate:6b97922a3935a9a5; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
426,前社ヶ森,summit-candidate:109bc31ba8b3aa15,yamap_2025-09-21_08_53.gpx,前社ヶ森・剣山・黒川山,1627.0833333333333,1592,35.08,0.6855,1,2,0.051,false,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"試しの鎖, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=前社ヶ森(#426); candidate=summit-candidate:109bc31ba8b3aa15; ref_score=0.6855; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
427,剣山,summit-candidate:109bc31ba8b3aa15,yamap_2025-09-21_08_53.gpx,前社ヶ森・剣山・黒川山,1627.0833333333333,1627,0.08,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,西条市,,西条市,"試しの鎖, 西条市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=剣山(#427); candidate=summit-candidate:109bc31ba8b3aa15; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
428,東光森山,summit-candidate:6358c7fb40ce841e,yamap_2025-09-27_06_52.gpx,東光森山・別子山,1480.9266666666665,1486,5.07,0.7875,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 799-0650, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=東光森山(#428); candidate=summit-candidate:6358c7fb40ce841e; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
429,別子山,summit-candidate:69652a1c97f3b2eb,yamap_2025-09-27_06_52.gpx,東光森山・別子山,1369.4399999999998,1374,4.56,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"大北川, 大川村, 土佐郡, 高知県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=別子山(#429); candidate=summit-candidate:69652a1c97f3b2eb; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
430,三ッ森山,summit-candidate:8f124a2a1de32654,yamap_2025-10-05_08_42.gpx,三ッ森山・大座礼山,1423.7,1429,5.3,0.7875,1,1,0.051,true,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=三ッ森山(#430); candidate=summit-candidate:8f124a2a1de32654; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
431,大座礼山,summit-candidate:8f124a2a1de32654,yamap_2025-10-05_08_42.gpx,三ッ森山・大座礼山,1423.7,1587,163.3,0.6345,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大座礼山(#431); candidate=summit-candidate:8f124a2a1de32654; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
432,三つ足山,summit-candidate:565ba3761956d9b3,yamap_2025-10-11_06_24.gpx,大森山・佐々連尾山・三つ足山,1426.5633333333335,1452,25.44,0.7365,1,2,0.1285,false,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=三つ足山(#432); candidate=summit-candidate:565ba3761956d9b3; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
433,大森山,summit-candidate:565ba3761956d9b3,yamap_2025-10-11_06_24.gpx,大森山・佐々連尾山・三つ足山,1426.5633333333335,1433,6.44,0.7875,1,1,0.2305,true,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=大森山(#433); candidate=summit-candidate:565ba3761956d9b3; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
434,佐々連尾山,summit-candidate:565ba3761956d9b3,yamap_2025-10-11_06_24.gpx,大森山・佐々連尾山・三つ足山,1426.5633333333335,1404,22.56,0.7365,1,3,0.2305,false,true,medium,high,high,resolve_conflict,exact_municipality_match,四国中央市,,四国中央市,"四国中央市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=佐々連尾山(#434); candidate=summit-candidate:565ba3761956d9b3; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
